% Model:              E_field_model_symetry_allel.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 5 2020, 20:47
% Dimension:          1
% Nodes:              50000
% Expressions:        2
% Description:        z-coordinate, Electric field, z component
% cln1x                   z (mm)                   Term4.Ez (V/m)
1.81604                   -0.18396000000000007     -2.4918551345301014
1.81612                   -0.18388000000000015     -2.492400876863444
1.8162                    -0.18380000000000002     -2.4929467431963563
1.81628                   -0.1837200000000003      -2.493492733528836
1.81636                   -0.1836400000000001      -2.4940388478608884
1.81644                   -0.18356000000000003     -2.4945850861925094
1.81652                   -0.1834800000000001      -2.4951314485236993
1.8166                    -0.1834                  -2.4956779348544598
1.81668                   -0.1833199999999999      -2.4962245451847904
1.81676                   -0.1832400000000003      -2.496771279514687
1.81684                   -0.18316000000000013     -2.497318137844157
1.81692                   -0.18307999999999994     -2.497865120173196
1.817                     -0.18300000000000005     -2.4984122265018027
1.81708                   -0.1829200000000002      -2.4989594568299798
1.81716                   -0.18283999999999992     -2.499506811157728
1.81724                   -0.1827600000000001      -2.500054289485044
1.81732                   -0.18268000000000006     -2.5006018918119306
1.8174                    -0.18260000000000015     -2.5011496181383857
1.81748                   -0.18252000000000015     -2.501697468464411
1.81756                   -0.18243999999999996     -2.502245442790007
1.81764                   -0.18236000000000016     -2.50279354111517
1.81772                   -0.18228000000000003     -2.503341763439905
1.8178                    -0.18219999999999992     -2.5038901097642103
1.81788                   -0.1821200000000002      -2.504438580088081
1.81796                   -0.18204000000000012     -2.5049871744115246
1.81804                   -0.18195999999999993     -2.505535892734539
1.81812                   -0.18188000000000012     -2.506084735057119
1.8182                    -0.18179999999999993     -2.5066337013792728
1.81828                   -0.18172000000000027     -2.5071827917009917
1.81836                   -0.18164000000000008     -2.507732006022284
1.81844                   -0.18155999999999992     -2.5082813443431453
1.81852                   -0.18148000000000006     -2.5088308066635743
1.8186                    -0.18140000000000003     -2.509380392983575
1.81868                   -0.1813200000000001      -2.509930103303143
1.81876                   -0.18124000000000018     -2.5104799376222817
1.81884                   -0.18116000000000002     -2.511029895940991
1.81892                   -0.1810799999999999      -2.5115799782592703
1.819                     -0.18099999999999994     -2.5121301845771167
1.81908                   -0.18092000000000014     -2.5126805148945333
1.81916                   -0.1808399999999999      -2.513230969211522
1.81924                   -0.1807600000000001      -2.513781547528076
1.81932                   -0.18068000000000006     -2.5143322498442036
1.8194                    -0.18060000000000018     -2.5148830761598973
1.81948                   -0.18052                 -2.5154340264751642
1.81956                   -0.1804400000000001      -2.5159851007899974
1.81964                   -0.1803600000000002      -2.516536299104402
1.81972                   -0.18028000000000002     -2.5170876214183773
1.8198                    -0.18019999999999986     -2.517639067731922
1.81988                   -0.18012000000000009     -2.518190638045034
1.81996                   -0.18004                 -2.518742332357716
1.82004                   -0.17995999999999998     -2.519294150669969
1.82012                   -0.17988000000000007     -2.51984609298179
1.8202                    -0.1798                  -2.5203981592931823
1.82028                   -0.1797200000000002      -2.5209503496041417
1.82036                   -0.17964000000000005     -2.5215026639146734
1.82044                   -0.17956000000000003     -2.522055102224775
1.82052                   -0.17948                 -2.5226076645344437
1.8206                    -0.17939999999999998     -2.5231603508436846
1.82068                   -0.17931999999999995     -2.5237131611524926
1.82076                   -0.17924000000000012     -2.524266095460871
1.82084                   -0.17915999999999999     -2.52481915376882
1.82092                   -0.17907999999999996     -2.525372336076338
1.821                     -0.17900000000000005     -2.5258533978810247
1.82108                   -0.17891999999999997     -2.5264076198722067
1.82116                   -0.17884000000000014     -2.526961967536293
1.82124                   -0.17876000000000006     -2.5275164408732835
1.82132                   -0.17867999999999998     -2.528071039883179
1.8214                    -0.1786000000000001      -2.528625764565978
1.82148                   -0.17852                 -2.529180614921682
1.82156                   -0.17843999999999993     -2.5297355909502914
1.82164                   -0.17836000000000007     -2.530290692651804
1.82172                   -0.17828                 -2.5308459200262217
1.8218                    -0.17819999999999994     -2.531401273073544
1.82188                   -0.17812000000000006     -2.5319567517937696
1.82196                   -0.17803999999999998     -2.5325123561869005
1.82204                   -0.1779599999999999      -2.533068086252936
1.82212                   -0.17788000000000004     -2.5336239419918747
1.8222                    -0.17779999999999999     -2.5341799234037192
1.82228                   -0.17772000000000007     -2.5347360304884674
1.82236                   -0.17764000000000002     -2.5352922632461197
1.82244                   -0.17755999999999997     -2.5358486216766774
1.82252                   -0.17748000000000008     -2.5364051057801387
1.8226                    -0.17739999999999997     -2.5369617155565054
1.82268                   -0.17731999999999992     -2.537518451005776
1.82276                   -0.17724000000000004     -2.538075312127951
1.82284                   -0.17715999999999998     -2.53863229892303
1.82292                   -0.17707999999999988     -2.5391894113910154
1.823                     -0.17700000000000007     -2.5397466495319025
1.82308                   -0.17692                 -2.5403040133456956
1.82316                   -0.1768400000000001      -2.540861502832392
1.82324                   -0.17676000000000003     -2.541419117991994
1.82332                   -0.17667999999999995     -2.541976858824501
1.8234                    -0.17660000000000012     -2.5425347253299098
1.82348                   -0.17652000000000004     -2.5430927175082254
1.82356                   -0.17643999999999993     -2.5436508353594456
1.82364                   -0.17636000000000007     -2.544209078883569
1.82372                   -0.17627999999999996     -2.5447674480805977
1.8238                    -0.1761999999999999      -2.5453259429505306
1.82388                   -0.17612000000000008     -2.5458845634933667
1.82396                   -0.17603999999999997     -2.5464433097091095
1.82404                   -0.1759599999999999      -2.5470021815977555
1.82412                   -0.17588000000000006     -2.5475611791593047
1.8242                    -0.17579999999999993     -2.5481203023937606
1.82428                   -0.1757200000000001      -2.5486795513011185
1.82436                   -0.17564                 -2.5492389258813835
1.82444                   -0.17555999999999997     -2.549798426134551
1.82452                   -0.17548000000000008     -2.550358052060623
1.8246                    -0.17539999999999997     -2.550917803659601
1.82468                   -0.1753199999999999      -2.5514776809314834
1.82476                   -0.17524000000000003     -2.5520376838762684
1.82484                   -0.17516                 -2.552597812493958
1.82492                   -0.17507999999999987     -2.5531580667845537
1.825                     -0.17500000000000007     -2.553718446748052
1.82508                   -0.17491999999999994     -2.5542789523844567
1.82516                   -0.1748400000000001      -2.5548395836937634
1.82524                   -0.17476000000000003     -2.555400340675976
1.82532                   -0.17467999999999995     -2.555961223331094
1.8254                    -0.1746000000000001      -2.556522231659114
1.82548                   -0.17452                 -2.5570833656600405
1.82556                   -0.1744399999999999      -2.5576446253338716
1.82564                   -0.1743600000000001      -2.5582060106806046
1.82572                   -0.17428000000000002     -2.5587675217002444
1.8258                    -0.1741999999999999      -2.5593291583927895
1.82588                   -0.17412000000000005     -2.559890920758236
1.82596                   -0.17403999999999997     -2.560452808796588
1.82604                   -0.17395999999999986     -2.5610148225078464
1.82612                   -0.17388000000000003     -2.561576961892007
1.8262                    -0.17379999999999998     -2.5621392269490726
1.82628                   -0.1737200000000001      -2.5627016176790423
1.82636                   -0.17364000000000002     -2.563264134081917
1.82644                   -0.17355999999999994     -2.563826776157696
1.82652                   -0.17348000000000005     -2.5643895439063793
1.8266                    -0.17340000000000005     -2.5649524373279675
1.82668                   -0.17331999999999992     -2.5655154564224603
1.82676                   -0.17324000000000006     -2.566078601189856
1.82684                   -0.17316                 -2.566641871630158
1.82692                   -0.1730799999999999      -2.5672052677433643
1.827                     -0.17300000000000004     -2.5677687895294725
1.82708                   -0.17291999999999993     -2.5683324369884883
1.82716                   -0.17284000000000013     -2.568896210120406
1.82724                   -0.17276000000000005     -2.56946010892523
1.82732                   -0.17267999999999994     -2.5700241334029577
1.8274                    -0.1726000000000001      -2.5705882835535903
1.82748                   -0.17252000000000003     -2.5711525593771265
1.82756                   -0.17243999999999998     -2.571716960873568
1.82764                   -0.17236000000000007     -2.5722814880429135
1.82772                   -0.17228                 -2.5728461408851633
1.8278                    -0.1721999999999999      -2.573410919400319
1.82788                   -0.17212000000000005     -2.573975823588377
1.82796                   -0.17204                 -2.57454085344934
1.82804                   -0.1719599999999999      -2.5751060089832083
1.82812                   -0.17188                 -2.5756712901899794
1.8282                    -0.17179999999999995     -2.576236697069656
1.82828                   -0.17172000000000007     -2.5768022296222375
1.82836                   -0.17164000000000004     -2.5773678878477226
1.82844                   -0.17155999999999988     -2.577933671746113
1.82852                   -0.17148000000000008     -2.5784995813174065
1.8286                    -0.1714                  -2.579065616561606
1.82868                   -0.17131999999999992     -2.579631777478709
1.82876                   -0.1712400000000001      -2.580198064068716
1.82884                   -0.17116                 -2.580764476331629
1.82892                   -0.1710799999999999      -2.5813310142674455
1.829                     -0.171                   -2.5818976778761664
1.82908                   -0.17091999999999996     -2.582464467157792
1.82916                   -0.17084000000000016     -2.5830313821123205
1.82924                   -0.17076                 -2.5835984227397546
1.82932                   -0.17067999999999997     -2.5841655890400945
1.8294                    -0.17060000000000008     -2.5847328810133368
1.82948                   -0.17052                 -2.5853002986594844
1.82956                   -0.1704399999999999      -2.5858678419785375
1.82964                   -0.17036000000000007     -2.586435510970493
1.82972                   -0.17028                 -2.5870033056353536
1.8298                    -0.17019999999999996     -2.58757122597312
1.82988                   -0.17012000000000008     -2.588139271983788
1.82996                   -0.17004                 -2.5887074436673627
1.83004                   -0.1699600000000001      -2.5892757410238407
1.83012                   -0.16988000000000006     -2.5898441640532237
1.8302                    -0.16979999999999995     -2.5904127127555125
1.83028                   -0.1697200000000001      -2.590981387130703
1.83036                   -0.16964                 -2.5915501871788003
1.83044                   -0.16955999999999993     -2.592119112899801
1.83052                   -0.1694800000000001      -2.5926881642937056
1.8306                    -0.16940000000000002     -2.593257341360515
1.83068                   -0.16931999999999997     -2.59382664410023
1.83076                   -0.16924000000000003     -2.5943960725128488
1.83084                   -0.16916                 -2.5949656265983703
1.83092                   -0.16907999999999992     -2.5955353063567985
1.831                     -0.169                   -2.5961051117881304
1.83108                   -0.16891999999999996     -2.596675042892367
1.83116                   -0.1688400000000001      -2.5972450996695065
1.83124                   -0.16876                 -2.5978152821195524
1.83132                   -0.16867999999999994     -2.598385590242501
1.8314                    -0.1686000000000001      -2.5989560240383547
1.83148                   -0.16852000000000006     -2.5995265835071137
1.83156                   -0.1684399999999999      -2.6000972686487778
1.83164                   -0.16836000000000007     -2.600668079463343
1.83172                   -0.16827999999999999     -2.6012390159508163
1.8318                    -0.16819999999999988     -2.6018100781111926
1.83188                   -0.16812000000000007     -2.6023812659444725
1.83196                   -0.16804                 -2.6029525794506583
1.83204                   -0.1679600000000001      -2.603524018629746
1.83212                   -0.16788000000000003     -2.6040955834817403
1.8322                    -0.16779999999999992     -2.60466727400664
1.83228                   -0.1677200000000001      -2.6052390902044418
1.83236                   -0.16764                 -2.605811032075148
1.83244                   -0.16755999999999993     -2.606383099618761
1.83252                   -0.16748000000000007     -2.606955292835276
1.8326                    -0.1674                  -2.6075276117246973
1.83268                   -0.1673199999999999      -2.608100056287022
1.83276                   -0.16724000000000003     -2.608672626522251
1.83284                   -0.16716                 -2.609245322430385
1.83292                   -0.1670799999999999      -2.609818144011424
1.833                     -0.16700000000000004     -2.610391091265366
1.83308                   -0.16691999999999999     -2.6109641641922123
1.83316                   -0.1668400000000001      -2.611537362791964
1.83324                   -0.16676                 -2.6121106870646207
1.83332                   -0.1666799999999999      -2.612684137010181
1.8334                    -0.16660000000000008     -2.6132577126286454
1.83348                   -0.16652                 -2.613831413920015
1.83356                   -0.16643999999999995     -2.614405240884289
1.83364                   -0.1663600000000001      -2.614979193521466
1.83372                   -0.16627999999999993     -2.61555327183155
1.8338                    -0.16619999999999993     -2.6161274758145363
1.83388                   -0.16612000000000005     -2.6167018054704267
1.83396                   -0.16603999999999994     -2.6172762607992244
1.83404                   -0.16596000000000014     -2.617850841800923
1.83412                   -0.16588000000000003     -2.618425548475528
1.8342                    -0.16579999999999998     -2.6190003808230387
1.83428                   -0.16572000000000006     -2.619575338843451
1.83436                   -0.16563999999999998     -2.6201504225367698
1.83444                   -0.16555999999999993     -2.620725631902993
1.83452                   -0.1654800000000001      -2.6213009669421177
1.8346                    -0.16540000000000005     -2.6218764276541497
1.83468                   -0.16531999999999997     -2.6224520140390863
1.83476                   -0.16524000000000008     -2.6230277260969252
1.83484                   -0.16515999999999997     -2.6236035638276705
1.83492                   -0.16507999999999987     -2.6241795272313206
1.835                     -0.16500000000000004     -2.624755616307873
1.83508                   -0.16491999999999993     -2.625331831057332
1.83516                   -0.1648400000000001      -2.625908171479692
1.83524                   -0.16476000000000005     -2.62648463757496
1.83532                   -0.1646799999999999      -2.6270612293431324
1.8354                    -0.16460000000000008     -2.6276379467842066
1.83548                   -0.16452000000000003     -2.628214789898187
1.83556                   -0.1644399999999999      -2.628791758685072
1.83564                   -0.16436000000000003     -2.62936885314486
1.83572                   -0.16427999999999998     -2.6299460732775546
1.8358                    -0.1641999999999999      -2.630523419083153
1.83588                   -0.16412000000000007     -2.631100890561654
1.83596                   -0.16403999999999996     -2.6316784877130606
1.83604                   -0.16396000000000008     -2.632256210537372
1.83612                   -0.16387999999999997     -2.6328340590345882
1.8362                    -0.1638                  -2.6334120332047077
1.83628                   -0.1637200000000001      -2.6339901330477313
1.83636                   -0.16363999999999998     -2.6345683585636617
1.83644                   -0.16355999999999993     -2.635146709752495
1.83652                   -0.16348000000000013     -2.6357251866142315
1.8366                    -0.16340000000000002     -2.6363037891488745
1.83668                   -0.16331999999999988     -2.636882517356421
1.83676                   -0.16324000000000005     -2.6374613712368724
1.83684                   -0.16315999999999997     -2.638040350790228
1.83692                   -0.16307999999999986     -2.6386194560164884
1.837                     -0.16300000000000006     -2.639198686915651
1.83708                   -0.16291999999999995     -2.6397780434877207
1.83716                   -0.16284000000000012     -2.640357525732693
1.83724                   -0.16276000000000002     -2.6409371336505716
1.83732                   -0.16267999999999988     -2.641516867241354
1.8374                    -0.16260000000000013     -2.6420967265050392
1.83748                   -0.16252000000000003     -2.642676711441631
1.83756                   -0.16243999999999992     -2.6432568220511277
1.83764                   -0.1623600000000001      -2.643837058333526
1.83772                   -0.16227999999999995     -2.644417420288831
1.8378                    -0.16219999999999987     -2.6449979079170403
1.83788                   -0.16212000000000001     -2.6455785212181526
1.83796                   -0.1620399999999999      -2.6461592601921704
1.83804                   -0.16196000000000013     -2.6467401248390914
1.83812                   -0.16188                 -2.647321115158918
1.8382                    -0.16179999999999997     -2.64790223115165
1.83828                   -0.16172000000000006     -2.6484834728172846
1.83836                   -0.16163999999999995     -2.649064840155825
1.83844                   -0.16155999999999998     -2.6496463331672686
1.83852                   -0.16148000000000004     -2.650227951851617
1.8386                    -0.1614                  -2.6508096962088707
1.83868                   -0.16131999999999985     -2.651391566239029
1.83876                   -0.16124000000000008     -2.651973561942089
1.83884                   -0.16115999999999997     -2.652555683318056
1.83892                   -0.16107999999999986     -2.653137930366928
1.839                     -0.16100000000000006     -2.6537203030887015
1.83908                   -0.16091999999999998     -2.6543028014833823
1.83916                   -0.16084000000000012     -2.6548854255509653
1.83924                   -0.16076                 -2.6554681752914546
1.83932                   -0.1606799999999999      -2.6560510507048485
1.8394                    -0.16060000000000008     -2.656634051791144
1.83948                   -0.16052                 -2.6572171785503467
1.83956                   -0.16043999999999992     -2.657800430982453
1.83964                   -0.16036000000000009     -2.658383809087463
1.83972                   -0.16028000000000003     -2.658967312865378
1.8398                    -0.16019999999999987     -2.659550942316199
1.83988                   -0.16012000000000004     -2.660134697439922
1.83996                   -0.1600399999999999      -2.6607185782365517
1.84004                   -0.15996000000000007     -2.661302584706083
1.84012                   -0.15988000000000005     -2.66188671684852
1.8402                    -0.15979999999999994     -2.662470974663863
1.84028                   -0.1597200000000001      -2.6630553581521084
1.84036                   -0.15964000000000006     -2.663639867313259
1.84044                   -0.15955999999999992     -2.664224502147315
1.84052                   -0.15948000000000007     -2.664809262654273
1.8406                    -0.15940000000000001     -2.665394148834137
1.84068                   -0.15931999999999988     -2.6659791606869074
1.84076                   -0.15924                 -2.666564298212579
1.84084                   -0.15916                 -2.6671495614111556
1.84092                   -0.1590800000000001      -2.667734950282637
1.841                     -0.15900000000000003     -2.6683204648270236
1.84108                   -0.15891999999999995     -2.668906105044315
1.84116                   -0.1588400000000001      -2.669491870934509
1.84124                   -0.15876000000000004     -2.670077762497608
1.84132                   -0.15867999999999996     -2.670663779733613
1.8414                    -0.1586000000000001      -2.6712499226425206
1.84148                   -0.15852000000000002     -2.671836191224333
1.84156                   -0.15843999999999991     -2.6724225854790515
1.84164                   -0.15836000000000006     -2.673009105406672
1.84172                   -0.15827999999999995     -2.673595751007199
1.8418                    -0.1581999999999999      -2.67418252228063
1.84188                   -0.15812000000000007     -2.6747694192269633
1.84196                   -0.15804                 -2.675356441846203
1.84204                   -0.1579600000000001      -2.675943590138347
1.84212                   -0.15788000000000005     -2.6765308641033942
1.8422                    -0.15779999999999997     -2.6771182637413484
1.84228                   -0.15772000000000005     -2.677705789052204
1.84236                   -0.15764                 -2.6782934400359655
1.84244                   -0.15755999999999992     -2.678881216692633
1.84252                   -0.15748000000000004     -2.679469119022202
1.8426                    -0.15739999999999996     -2.6800571470246775
1.84268                   -0.15731999999999988     -2.6806453007000575
1.84276                   -0.15724000000000005     -2.6812335800483407
1.84284                   -0.15715999999999997     -2.6818219850695284
1.84292                   -0.1570800000000001      -2.68241051576362
1.843                     -0.15699999999999997     -2.6829991721306174
1.84308                   -0.15691999999999992     -2.683587954170519
1.84316                   -0.15684000000000012     -2.6841768618833237
1.84324                   -0.15676                 -2.6847658952690354
1.84332                   -0.15667999999999993     -2.6853550543276503
1.8434                    -0.1566000000000001      -2.685944339059168
1.84348                   -0.15652000000000002     -2.6865337494635924
1.84356                   -0.15643999999999994     -2.687123285540921
1.84364                   -0.15636000000000008     -2.687712947291152
1.84372                   -0.15628                 -2.6883027347142896
1.8438                    -0.15619999999999987     -2.6888926478103325
1.84388                   -0.15612                 -2.6894826865792774
1.84396                   -0.15603999999999993     -2.6900728510211276
1.84404                   -0.1559600000000001      -2.690663141135881
1.84412                   -0.15588000000000005     -2.69125355692354
1.8442                    -0.1558                  -2.691844098384104
1.84428                   -0.15572000000000008     -2.6924347655175707
1.84436                   -0.15563999999999995     -2.6930255583239444
1.84444                   -0.15555999999999992     -2.6936164768032214
1.84452                   -0.1554800000000001      -2.6942075209554015
1.8446                    -0.15539999999999993     -2.694798690780489
1.84468                   -0.1553199999999999      -2.6953899862784794
1.84476                   -0.15524000000000004     -2.6959814074493718
1.84484                   -0.15516                 -2.6965729542931713
1.84492                   -0.15508000000000013     -2.6971646268098746
1.845                     -0.15500000000000003     -2.697756424999482
1.84508                   -0.15491999999999995     -2.698348348861995
1.84516                   -0.15484000000000003     -2.6989403983974114
1.84524                   -0.15475999999999998     -2.699532573605733
1.84532                   -0.15467999999999993     -2.700124874486959
1.8454                    -0.15460000000000007     -2.7007173010410876
1.84548                   -0.15452                 -2.7013098532681226
1.84556                   -0.15443999999999994     -2.7019025311680616
1.84564                   -0.1543600000000001      -2.702495334740904
1.84572                   -0.15428                 -2.7030882639866523
1.8458                    -0.15419999999999995     -2.703681318905305
1.84588                   -0.15412000000000003     -2.7042744994968606
1.84596                   -0.15403999999999995     -2.7048678057613227
1.84604                   -0.15396000000000007     -2.7054612376986875
1.84612                   -0.15387999999999996     -2.7060547953089586
1.8462                    -0.15379999999999988     -2.706648478592132
1.84628                   -0.15372000000000013     -2.7072422875482096
1.84636                   -0.15363999999999997     -2.7078362221771943
1.84644                   -0.15355999999999995     -2.7084302824790814
1.84652                   -0.1534800000000001      -2.7090244684538725
1.8466                    -0.1534                  -2.7096187801015703
1.84668                   -0.15331999999999993     -2.7102132174221714
1.84676                   -0.15324000000000004     -2.710807780415676
1.84684                   -0.15316                 -2.7114024690820866
1.84692                   -0.15308000000000008     -2.711997283421399
1.847                     -0.15300000000000002     -2.7125922234336195
1.84708                   -0.15291999999999997     -2.7131872891187427
1.84716                   -0.15284000000000011     -2.7137824804767683
1.84724                   -0.15276                 -2.714377797507702
1.84732                   -0.15267999999999993     -2.7149732402115387
1.8474                    -0.1526                  -2.715568808588279
1.84748                   -0.15251999999999996     -2.716164502637925
1.84756                   -0.15243999999999996     -2.7167603223604737
1.84764                   -0.1523600000000001      -2.7173562677559278
1.84772                   -0.15227999999999997     -2.7179523388242877
1.8478                    -0.1521999999999999      -2.7185485355655508
1.84788                   -0.15212000000000003     -2.7191448579797175
1.84796                   -0.15203999999999998     -2.7197413060667888
1.84804                   -0.15196000000000015     -2.720337879826765
1.84812                   -0.15188000000000007     -2.7209345792596458
1.8482                    -0.15180000000000005     -2.721531404365431
1.84828                   -0.15172                 -2.7221283551441213
1.84836                   -0.1516399999999999      -2.7227254315957157
1.84844                   -0.15155999999999997     -2.7233226337202145
1.84852                   -0.15148                 -2.7239199615176166
1.8486                    -0.1514                  -2.724517414987924
1.84868                   -0.15131999999999987     -2.725114994131136
1.84876                   -0.15124000000000007     -2.725712698947251
1.84884                   -0.15115999999999996     -2.7263105294362737
1.84892                   -0.1510800000000001      -2.7269084855981967
1.849                     -0.15100000000000005     -2.7275065674330268
1.84908                   -0.1509199999999999      -2.7281047749407614
1.84916                   -0.1508400000000001      -2.7287031081213984
1.84924                   -0.15075999999999998     -2.7293015669749425
1.84932                   -0.15067999999999993     -2.7299001515013903
1.8494                    -0.15060000000000015     -2.73049886170074
1.84948                   -0.15052                 -2.7310976975729977
1.84956                   -0.15043999999999993     -2.731696659118159
1.84964                   -0.15036000000000005     -2.732295746336223
1.84972                   -0.1502799999999999      -2.732894959227193
1.8498                    -0.1501999999999998      -2.733494297791068
1.84988                   -0.15012                 -2.7340937620278445
1.84996                   -0.15003999999999995     -2.734693351937528
1.85004                   -0.1499600000000001      -2.735293067520114
1.85012                   -0.14988000000000007     -2.735892908775605
1.8502                    -0.14979999999999993     -2.7364928757040032
1.85028                   -0.14972000000000002     -2.7370929683053027
1.85036                   -0.14964                 -2.737693186579508
1.85044                   -0.14955999999999992     -2.7382935305266174
1.85052                   -0.14948000000000006     -2.738894000146631
1.8506                    -0.14939999999999995     -2.7394945954395493
1.85068                   -0.14931999999999987     -2.7400953164053727
1.85076                   -0.1492400000000001      -2.740696163044099
1.85084                   -0.14915999999999996     -2.7412971353557305
1.85092                   -0.1490800000000001      -2.7418982333402657
1.851                     -0.14900000000000005     -2.742499456997706
1.85108                   -0.1489199999999999      -2.743100806328053
1.85116                   -0.14884000000000017     -2.7437022813313
1.85124                   -0.14875999999999995     -2.7443038820074555
1.85132                   -0.14867999999999998     -2.7449056083565133
1.8514                    -0.1486                  -2.745507460378475
1.85148                   -0.14852                 -2.746109438073342
1.85156                   -0.14843999999999996     -2.746711541441113
1.85164                   -0.14836000000000005     -2.7473137704817896
1.85172                   -0.14828000000000005     -2.7479161251953697
1.8518                    -0.1482000000000001      -2.748518605581854
1.85188                   -0.14812000000000008     -2.7491212116412433
1.85196                   -0.14804                 -2.749723943373538
1.85204                   -0.1479600000000001      -2.7503268007787343
1.85212                   -0.14788000000000004     -2.750929783856838
1.8522                    -0.14779999999999996     -2.751532892607845
1.85228                   -0.14772000000000005     -2.7521361270317555
1.85236                   -0.14763999999999997     -2.752739487128572
1.85244                   -0.1475599999999999      -2.753342972898293
1.85252                   -0.14748000000000014     -2.753946584340915
1.8526                    -0.14740000000000006     -2.754550321456446
1.85268                   -0.14731999999999998     -2.7551541842448803
1.85276                   -0.14724000000000004     -2.755758172706218
1.85284                   -0.14715999999999996     -2.7563622868404605
1.85292                   -0.14708000000000007     -2.7569665266476058
1.853                     -0.147                   -2.7575708921276587
1.85308                   -0.14692                 -2.7581753832806144
1.85316                   -0.1468400000000002      -2.758780000106473
1.85324                   -0.14676                 -2.759384742605238
1.85332                   -0.14667999999999995     -2.7599896107769077
1.8534                    -0.1466                  -2.7605946046214815
1.85348                   -0.14651999999999993     -2.7611997241389594
1.85356                   -0.14643999999999985     -2.761804969329342
1.85364                   -0.14636000000000005     -2.7624103401926274
1.85372                   -0.14627999999999994     -2.76301583672882
1.8538                    -0.1462000000000002      -2.763621458937913
1.85388                   -0.14612000000000008     -2.7642272068199145
1.85396                   -0.14603999999999998     -2.76483308037482
1.85404                   -0.1459600000000001      -2.7654390796026274
1.85412                   -0.14587999999999998     -2.7660452045033415
1.8542                    -0.14579999999999987     -2.766651455076961
1.85428                   -0.14572000000000007     -2.767257831323481
1.85436                   -0.14564                 -2.7678643332429083
1.85444                   -0.14555999999999994     -2.7684709608352405
1.85452                   -0.14548000000000008     -2.769077714100474
1.8546                    -0.14539999999999995     -2.769684593038615
1.85468                   -0.1453199999999999      -2.77029159764966
1.85476                   -0.14524000000000004     -2.770898727933607
1.85484                   -0.14515999999999998     -2.771505983890462
1.85492                   -0.14508000000000007     -2.7721133655202186
1.855                     -0.145                   -2.772720872822881
1.85508                   -0.14491999999999997     -2.7733285057984474
1.85516                   -0.1448400000000001      -2.7739362644469177
1.85524                   -0.14475999999999997     -2.7745441487682942
1.85532                   -0.1446799999999999      -2.7751521587625745
1.8554                    -0.1446                  -2.775760294429758
1.85548                   -0.14452000000000004     -2.776368555769846
1.85556                   -0.1444399999999999      -2.7769769427828406
1.85564                   -0.14436000000000002     -2.7775854554687376
1.85572                   -0.14428000000000005     -2.7781940938275387
1.8558                    -0.14420000000000008     -2.7788028578592456
1.85588                   -0.14412000000000003     -2.779411747563857
1.85596                   -0.14403999999999986     -2.780020762941373
1.85604                   -0.14396                 -2.780629903991792
1.85612                   -0.14387999999999998     -2.7812391707151165
1.8562                    -0.1437999999999999      -2.7818485631113457
1.85628                   -0.14372000000000007     -2.7824580811804775
1.85636                   -0.14364                 -2.7830677249225158
1.85644                   -0.14356                 -2.783677494337457
1.85652                   -0.14348000000000002     -2.7842873894253035
1.8566                    -0.14339999999999997     -2.7848974101860557
1.85668                   -0.14331999999999984     -2.785507556619711
1.85676                   -0.14324000000000006     -2.786117828726269
1.85684                   -0.14315999999999995     -2.786728226505734
1.85692                   -0.14308000000000018     -2.7873387499581006
1.857                     -0.14300000000000004     -2.787949399083375
1.85708                   -0.14291999999999996     -2.7885601738815526
1.85716                   -0.14284000000000002     -2.7891710743526343
1.85724                   -0.14275999999999997     -2.789782100496621
1.85732                   -0.14267999999999986     -2.7903932523135127
1.8574                    -0.1426                  -2.7910045298033066
1.85748                   -0.14251999999999998     -2.7916159329660055
1.85756                   -0.14243999999999993     -2.7922274618016107
1.85764                   -0.14236000000000013     -2.792839116310118
1.85772                   -0.14228000000000005     -2.7934508964915308
1.8578                    -0.14220000000000005     -2.7940628023458487
1.85788                   -0.14212000000000002     -2.7946748338730707
1.85796                   -0.1420399999999999      -2.795286991073197
1.85804                   -0.14196000000000009     -2.7958992739462274
1.85812                   -0.14188000000000006     -2.796511682492162
1.8582                    -0.14179999999999995     -2.7971242167110018
1.85828                   -0.14172000000000012     -2.797736876602745
1.85836                   -0.14164000000000004     -2.798349662167395
1.85844                   -0.1415599999999999      -2.7989625734049475
1.85852                   -0.14148                 -2.799575610315404
1.8586                    -0.14139999999999997     -2.800188772898766
1.85868                   -0.14131999999999983     -2.8008020611550344
1.85876                   -0.14124000000000003     -2.8014154750842026
1.85884                   -0.14115999999999992     -2.802029014686279
1.85892                   -0.14108000000000012     -2.802642679961256
1.859                     -0.14100000000000004     -2.8032564709091403
1.85908                   -0.14092                 -2.80387038752993
1.85916                   -0.14083999999999997     -2.804484429823622
1.85924                   -0.14075999999999997     -2.8050985977902188
1.85932                   -0.1406799999999998      -2.8057128914297227
1.8594                    -0.1406                  -2.8063273107421267
1.85948                   -0.14051999999999998     -2.8069418557274375
1.85956                   -0.14043999999999993     -2.807556526385653
1.85964                   -0.14036000000000004     -2.8081713227167713
1.85972                   -0.14027999999999993     -2.8087862447207956
1.8598                    -0.14020000000000016     -2.809401292397723
1.85988                   -0.14012000000000005     -2.8100164657475557
1.85996                   -0.14003999999999983     -2.8106317647702945
1.86004                   -0.13996000000000003     -2.8112471894659348
1.86012                   -0.13987999999999995     -2.8118627398344813
